readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,42.91,51.14,57.22,59.99,58.09,47.62,28.09
b_clean_fit_linear,42.83,50.42,56.08,58.68,56.46,46.3,28.15
c_dist_fit_linear,16.65,22.67,29.94,38.95,48.03,54.48,52.13
d_dist_fit_mlp,17.28,23.47,31.1,39.99,48.33,54.37,52.9
e_readout_NAT,46.4,50.03,52.24,53.37,52.89,48.87,39.0
