readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,34.46,51.42,63.86,68.05,61.15,40.16,15.98
b_clean_fit_linear,28.34,47.8,62.34,67.36,60.98,39.74,15.88
c_dist_fit_linear,26.11,39.46,50.64,57.97,61.35,62.05,58.96
d_dist_fit_mlp,21.89,34.39,45.65,54.22,59.45,61.17,58.35
e_readout_NAT,50.81,58.86,63.01,65.02,63.25,57.73,46.44
