readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,6.0,23.05,59.38,73.57,59.86,19.27,5.43
b_clean_fit_linear,5.88,23.0,57.57,72.29,57.84,17.31,4.79
c_dist_fit_linear,1.65,2.68,4.93,11.77,28.91,46.15,45.87
d_dist_fit_mlp,1.86,2.69,4.72,9.9,22.88,40.9,40.84
e_readout_NAT,22.39,43.41,59.77,65.72,60.14,39.09,13.04
