readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,44.18,54.1,62.51,65.97,62.43,45.98,21.7
b_clean_fit_linear,42.3,52.52,60.58,64.52,61.16,45.23,20.96
c_dist_fit_linear,22.45,28.88,37.55,46.56,55.16,60.09,58.45
d_dist_fit_mlp,19.68,25.33,32.49,41.78,50.55,57.16,56.71
e_readout_NAT,52.71,58.02,62.09,63.51,62.48,56.73,43.44
