readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,2.75,10.06,46.54,72.69,66.01,25.56,6.22
b_clean_fit_linear,3.27,12.45,50.35,71.39,60.98,19.56,4.84
c_dist_fit_linear,1.77,2.58,5.22,15.58,32.79,48.22,47.37
d_dist_fit_mlp,1.85,3.28,6.86,15.36,30.74,45.16,44.09
e_readout_NAT,15.62,32.86,53.38,62.73,60.37,44.42,19.46
