readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,2.14,10.14,47.54,72.8,66.45,26.01,4.23
b_clean_fit_linear,2.11,10.85,49.92,71.21,61.7,21.55,4.57
c_dist_fit_linear,1.79,3.17,7.52,18.92,36.55,50.46,48.65
d_dist_fit_mlp,1.54,2.34,5.81,17.48,33.54,45.53,44.58
e_readout_NAT,14.53,33.42,54.75,64.69,63.9,50.92,26.38
