readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,42.91,51.14,57.22,59.99,58.09,47.62,28.09
b_clean_fit_linear,42.99,50.84,56.04,58.37,56.0,46.51,28.26
c_dist_fit_linear,17.05,22.69,29.98,38.98,47.82,54.23,52.35
d_dist_fit_mlp,16.24,22.54,30.53,39.54,47.7,54.07,52.78
e_readout_NAT,46.65,50.59,53.5,54.92,54.29,51.79,43.45
