readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,2.75,10.06,46.54,72.69,66.01,25.56,6.22
b_clean_fit_linear,2.4,12.87,50.74,71.44,61.51,22.94,5.52
c_dist_fit_linear,1.66,2.61,5.29,15.1,32.09,47.49,47.18
d_dist_fit_mlp,1.15,1.54,3.74,10.17,21.68,37.18,37.28
e_readout_NAT,11.66,27.82,52.59,65.68,64.09,45.02,16.2
