readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,33.87,51.05,64.01,67.86,61.5,41.37,18.02
b_clean_fit_linear,30.98,48.65,62.76,67.35,60.43,38.58,14.64
c_dist_fit_linear,28.39,40.79,51.83,58.42,61.15,61.57,58.63
d_dist_fit_mlp,23.07,36.96,49.06,55.95,59.29,60.44,57.89
e_readout_NAT,51.15,59.53,64.25,65.05,63.09,58.5,46.47
