readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,46.85,53.48,58.23,60.99,60.08,54.14,42.47
b_clean_fit_linear,45.77,52.05,56.86,59.27,58.35,52.77,40.98
c_dist_fit_linear,22.26,28.42,35.93,44.87,52.5,56.44,55.75
d_dist_fit_mlp,23.24,28.68,35.64,43.15,49.94,54.04,52.68
e_readout_NAT,47.96,52.15,54.8,56.31,56.54,54.64,49.59
