readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,44.18,54.1,62.51,65.97,62.43,45.98,21.7
b_clean_fit_linear,42.49,52.49,60.78,64.57,61.19,45.26,20.72
c_dist_fit_linear,22.55,29.23,37.62,46.67,55.16,60.12,58.34
d_dist_fit_mlp,19.63,25.71,32.95,41.94,51.31,57.84,57.03
e_readout_NAT,52.95,57.48,61.34,63.16,62.12,57.47,44.7
