readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,42.91,51.14,57.22,59.99,58.09,47.62,28.09
b_clean_fit_linear,42.62,50.35,55.61,58.19,56.35,46.51,28.65
c_dist_fit_linear,16.73,22.73,30.02,39.33,48.08,54.27,52.0
d_dist_fit_mlp,17.1,22.97,30.83,39.77,47.99,54.22,52.47
e_readout_NAT,46.23,50.39,52.92,53.65,52.73,49.52,41.16
