readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,34.46,51.42,63.86,68.05,61.15,40.16,15.98
e_readout_NAT,51.71,59.33,63.37,65.03,63.38,58.56,47.92
f_lpft,29.08,40.07,49.32,54.65,51.28,35.37,14.09
