readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,42.91,51.14,57.22,59.99,58.09,47.62,28.09
e_readout_NAT,48.4,52.27,55.06,56.31,56.09,52.77,43.4
f_lpft,33.37,40.09,46.1,50.04,50.89,45.43,31.55
