readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,2.75,10.06,46.54,72.69,66.01,25.56,6.22
e_readout_NAT,16.71,35.91,54.71,63.37,60.99,45.4,20.79
f_lpft,12.11,25.24,40.47,51.92,50.3,29.09,7.91
