readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,12.38,32.99,81.63,92.1,82.79,43.97,17.09
b_clean_fit_linear,11.34,33.48,81.66,91.88,83.06,47.3,14.81
c_dist_fit_linear,19.78,29.89,44.12,63.59,75.01,74.63,66.79
d_dist_fit_mlp,16.71,27.86,48.66,70.59,76.81,74.93,70.03
e_readout_NAT,56.08,74.29,84.97,88.59,85.26,68.95,31.63
