readout,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3
a_original_fc,51.84,72.78,85.22,89.8,85.65,66.82,36.71
b_clean_fit_linear,48.93,71.57,85.23,89.38,84.42,63.62,35.73
c_dist_fit_linear,13.37,24.79,48.21,71.0,81.68,84.75,82.64
d_dist_fit_mlp,25.99,42.77,62.48,76.82,83.67,85.64,83.65
e_readout_NAT,81.14,85.13,87.83,89.14,88.25,84.69,77.59
